Date,Event (NC=Last Trading; C=Clearing; H=Holiday; T=Tradeday),Code,HSI,MHI,HKEXHSI,HHI,HSICALLCODE,HSIPUTCODE,HSICALLPATTERN,HSIPUTPATTERN,CSI300Event,IF,IFCODE,IFCODEHELPER,CHH,HHI,MCH
2014-07-08,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1407,1407,1407,CHHN4,HHIN4,MCHN4
2014-07-09,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1407,1407,1407,CHHN4,HHIN4,MCHN4
2014-07-10,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1407,1407,1407,CHHN4,HHIN4,MCHN4
2014-07-11,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1407,1407,1407,CHHN4,HHIN4,MCHN4
2014-07-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-07-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-07-14,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1407,1407,1407,CHHN4,HHIN4,MCHN4
2014-07-15,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1407,1407,1407,CHHN4,HHIN4,MCHN4
2014-07-16,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1407,1407,1407,CHHN4,HHIN4,MCHN4
2014-07-17,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1407,1407,1407,CHHN4,HHIN4,MCHN4
2014-07-18,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,NC,IF1408,1408,1408,CHHN4,HHIN4,MCHN4
2014-07-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-07-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-07-21,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,C,IF1408,1408,1408,CHHN4,HHIN4,MCHN4
2014-07-22,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1408,1408,1407,CHHN4,HHIN4,MCHN4
2014-07-23,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1408,1408,1407,CHHN4,HHIN4,MCHN4
2014-07-24,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1408,1408,1407,CHHN4,HHIN4,MCHN4
2014-07-25,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1408,1408,1407,CHHN4,HHIN4,MCHN4
2014-07-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-07-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-07-28,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1408,1408,1407,CHHN4,HHIN4,MCHN4
2014-07-29,T,N,HSIN4,MHIN4,1407,HHIN4,G4,S4,HSI<STRIKE>G4,HSI<STRIKE>S4,T,IF1408,1408,1407,CHHN4,HHIN4,MCHN4
2014-07-30,NC,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1407,CHHQ4,HHIQ4,MCHQ4
2014-07-31,C,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1407,CHHQ4,HHIQ4,MCHQ4
2014-08-01,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-08-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-08-04,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-05,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-06,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-07,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-08,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-08-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-08-11,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-12,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-13,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-14,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1408,1408,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-15,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,NC,IF1409,1409,1409,CHHQ4,HHIQ4,MCHQ4
2014-08-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-08-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-08-18,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,C,IF1409,1409,1409,CHHQ4,HHIQ4,MCHQ4
2014-08-19,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1409,1409,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-20,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1409,1409,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-21,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1409,1409,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-22,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1409,1409,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-08-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-08-25,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1409,1409,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-26,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1409,1409,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-27,T,Q,HSIQ4,MHIQ4,1408,HHIQ4,H4,T4,HSI<STRIKE>H4,HSI<STRIKE>T4,T,IF1409,1409,1408,CHHQ4,HHIQ4,MCHQ4
2014-08-28,NC,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1408,CHHU4,HHIU4,MCHU4
2014-08-29,C,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1408,CHHU4,HHIU4,MCHU4
2014-08-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-08-31,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-09-01,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-02,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-03,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-04,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-05,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-09-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-09-08,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,H,#N/A,#N/A,#N/A,CHHU4,HHIU4,MCHU4
2014-09-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,T,IF1409,1409,1409,#N/A,#N/A,#N/A
2014-09-10,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-11,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-12,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-09-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-09-15,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-16,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-17,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-18,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1409,1409,1409,CHHU4,HHIU4,MCHU4
2014-09-19,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,NC,IF1410,1410,1410,CHHU4,HHIU4,MCHU4
2014-09-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-09-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-09-22,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,C,IF1410,1410,1410,CHHU4,HHIU4,MCHU4
2014-09-23,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1410,1410,1409,CHHU4,HHIU4,MCHU4
2014-09-24,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1410,1410,1409,CHHU4,HHIU4,MCHU4
2014-09-25,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1410,1410,1409,CHHU4,HHIU4,MCHU4
2014-09-26,T,U,HSIU4,MHIU4,1409,HHIU4,I4,U4,HSI<STRIKE>I4,HSI<STRIKE>U4,T,IF1410,1410,1409,CHHU4,HHIU4,MCHU4
2014-09-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-09-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-09-29,NC,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1410,1410,1409,CHHV4,HHIV4,MCHV4
2014-09-30,C,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1410,1410,1409,CHHV4,HHIV4,MCHV4
2014-10-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-03,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,H,#N/A,#N/A,#N/A,CHHV4,HHIV4,MCHV4
2014-10-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-06,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,H,#N/A,#N/A,#N/A,CHHV4,HHIV4,MCHV4
2014-10-07,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,H,#N/A,#N/A,#N/A,CHHV4,HHIV4,MCHV4
2014-10-08,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1410,1410,1410,CHHV4,HHIV4,MCHV4
2014-10-09,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1410,1410,1410,CHHV4,HHIV4,MCHV4
2014-10-10,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1410,1410,1410,CHHV4,HHIV4,MCHV4
2014-10-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-13,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1410,1410,1410,CHHV4,HHIV4,MCHV4
2014-10-14,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1410,1410,1410,CHHV4,HHIV4,MCHV4
2014-10-15,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1410,1410,1410,CHHV4,HHIV4,MCHV4
2014-10-16,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1410,1410,1410,CHHV4,HHIV4,MCHV4
2014-10-17,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,NC,IF1411,1411,1411,CHHV4,HHIV4,MCHV4
2014-10-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-20,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,C,IF1411,1411,1411,CHHV4,HHIV4,MCHV4
2014-10-21,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1411,1411,1410,CHHV4,HHIV4,MCHV4
2014-10-22,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1411,1411,1410,CHHV4,HHIV4,MCHV4
2014-10-23,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1411,1411,1410,CHHV4,HHIV4,MCHV4
2014-10-24,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1411,1411,1410,CHHV4,HHIV4,MCHV4
2014-10-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-10-27,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1411,1411,1410,CHHV4,HHIV4,MCHV4
2014-10-28,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1411,1411,1410,CHHV4,HHIV4,MCHV4
2014-10-29,T,V,HSIV4,MHIV4,1410,HHIV4,J4,V4,HSI<STRIKE>J4,HSI<STRIKE>V4,T,IF1411,1411,1410,CHHV4,HHIV4,MCHV4
2014-10-30,NC,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1410,CHHX4,HHIX4,MCHX4
2014-10-31,C,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1410,CHHX4,HHIX4,MCHX4
2014-11-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-11-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-11-03,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-04,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-05,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-06,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-07,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-11-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-11-10,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-11,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-12,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-13,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-14,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-11-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-11-17,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-18,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-19,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-20,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1411,1411,1411,CHHX4,HHIX4,MCHX4
2014-11-21,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,NC,IF1412,1412,1412,CHHX4,HHIX4,MCHX4
2014-11-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-11-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-11-24,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,C,IF1412,1412,1412,CHHX4,HHIX4,MCHX4
2014-11-25,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1412,1412,1411,CHHX4,HHIX4,MCHX4
2014-11-26,T,X,HSIX4,MHIX4,1411,HHIX4,K4,W4,HSI<STRIKE>K4,HSI<STRIKE>W4,T,IF1412,1412,1411,CHHX4,HHIX4,MCHX4
2014-11-27,NC,Z,HSIZ4,MHIZ4,1412,HHIZ4,L4,X4,HSI<STRIKE>L4,HSI<STRIKE>X4,T,IF1412,1412,1411,CHHZ4,HHIZ4,MCHZ4
2014-11-28,C,Z,HSIZ4,MHIZ4,1412,HHIZ4,L4,X4,HSI<STRIKE>L4,HSI<STRIKE>X4,T,IF1412,1412,1411,CHHZ4,HHIZ4,MCHZ4
2014-11-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-11-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-12-01,T,Z,HSIZ4,MHIZ4,1412,HHIZ4,L4,X4,HSI<STRIKE>L4,HSI<STRIKE>X4,T,IF1412,1412,1412,CHHZ4,HHIZ4,MCHZ4
2014-12-02,T,Z,HSIZ4,MHIZ4,1412,HHIZ4,L4,X4,HSI<STRIKE>L4,HSI<STRIKE>X4,T,IF1412,1412,1412,CHHZ4,HHIZ4,MCHZ4
